azim,zen,trrot,aoi,truetrack,backtrack
269.5839573,142.9373922,65.13350728,77.7939273,65.13350728,0
260.6927667,156.1775796,65.13350728,90,65.13350728,0
239.2123796,168.7657367,-84.86649272,90,-84.86649272,0
144.4342403,172.5677521,-84.86649272,90,-84.86649272,0
104.6000581,161.1479913,-84.86649272,76.90657262,-84.86649272,0
93.24894741,148.0167287,-84.86649272,63.20769189,-84.86649272,0
86.32179647,134.7352948,-84.86649272,49.96241297,-84.86649272,0
80.53337951,121.5396095,-84.86649272,37.7189167,-84.86649272,0
74.87501362,108.559496,-84.86649272,27.88472898,-84.86649272,0
68.79224119,95.93468937,-84.86649272,23.71287534,-84.86649272,0
61.79678012,83.72364092,-63.49936156,32.76613105,-81.71281617,18.21345461
53.32252128,72.58519687,-67.22265286,33.90401765,-67.22265286,0
42.67333925,62.71347365,-51.24152663,39.42058305,-51.24152663,0
29.14917974,54.90017,-33.48260519,43.75105332,-33.48260519,0
12.60290873,50.14113567,-14.04197945,46.34581711,-14.04197945,0
354.3318393,49.33733798,6.281848618,46.78730563,6.281848618,0
336.8819977,52.67126243,26.19954443,44.99678568,26.19954443,0
322.1672513,59.44592365,44.65810814,41.28160211,44.65810814,0
310.4991269,68.63819436,51.00171081,37.41191767,61.3066606,10.30494979
301.2917852,79.37922714,27.23335522,55.5397645,65.13350728,37.90015206
293.8166932,91.25694709,65.13350728,34.18348435,65.13350728,0
287.4602165,103.6983705,65.13350728,41.74167798,65.13350728,0
281.7190054,116.5607242,65.13350728,52.43071063,65.13350728,0
276.0948543,129.6887184,65.13350728,64.70734598,65.13350728,0
269.8487922,142.9568573,65.13350728,77.80997248,65.13350728,0
261.0854345,156.2028158,65.13350728,90,65.13350728,0
239.966532,168.8307331,-84.86649272,90,-84.86649272,0
143.9455226,172.7150361,-84.86649272,90,-84.86649272,0
104.1869148,161.2362634,-84.86649272,76.9575476,-84.86649272,0
92.98483644,148.0937229,-84.86649272,63.27550362,-84.86649272,0
86.12554144,134.8125531,-84.86649272,50.0507115,-84.86649272,0
80.37333593,121.6215423,-84.86649272,37.83393982,-84.86649272,0
74.73637372,108.648719,-84.86649272,28.03148338,-84.86649272,0
68.66738974,96.03333279,-84.86649272,23.86852646,-84.86649272,0
61.6823497,83.83174757,-62.62765888,33.3761919,-81.82127526,19.19361638
53.21916689,72.70833919,-67.33512057,34.03127947,-67.33512057,0
42.58737692,62.85138874,-51.35061217,39.55391193,-51.35061217,0
29.09497793,55.0512731,-33.57831897,43.89259275,-33.57831897,0
12.60047421,50.29838938,-14.11154537,46.49559186,-14.11154537,0
354.3914217,49.48770909,6.247935096,46.94261553,6.247935096,0
336.9903145,52.80222807,26.2007484,45.15357407,26.2007484,0
322.3005649,59.55227875,44.6850307,41.43683483,44.6850307,0
310.6413199,68.72112006,50.3976463,37.71489844,61.34789694,10.95025064
301.4369288,79.44214835,27.23335522,55.63670298,65.13350728,37.90015206
293.9652318,91.30445791,65.13350728,34.3135212,65.13350728,0
287.616372,103.7333026,65.13350728,41.83256768,65.13350728,0
281.8904853,116.5859638,65.13350728,52.48815661,65.13350728,0
276.2951154,129.7071518,65.13350728,64.73960462,65.13350728,0
270.104747,142.9723501,65.13350728,77.82281394,65.13350728,0
261.4655362,156.2234942,65.13350728,90,65.13350728,0
240.7067997,168.8890393,-84.86649272,90,-84.86649272,0
143.4758379,172.8575231,-84.86649272,90,-84.86649272,0
103.7899905,161.3227324,-84.86649272,77.00933392,-84.86649272,0
92.73180565,148.1697785,-84.86649272,63.34347588,-84.86649272,0
85.93785652,134.8890537,-84.86649272,50.13828384,-84.86649272,0
80.22056395,121.7026225,-84.86649272,37.94687246,-84.86649272,0
74.60432631,108.7368271,-84.86649272,28.17398541,-84.86649272,0
68.5488173,96.13045632,-84.86649272,24.01794762,-84.86649272,0
61.57411202,83.93776146,-61.81204898,33.96449604,-81.92829594,20.11624696
53.1220161,72.82867309,-67.44640047,34.15210017,-67.44640047,0
42.50750199,62.98556257,-51.45905802,39.68072557,-51.45905802,0
29.04619083,55.1975555,-33.67433838,44.02758668,-33.67433838,0
12.60170749,50.44982254,-14.18269834,46.63890952,-14.18269834,0
354.4519912,49.63171267,6.211101438,47.09171771,6.211101438,0
337.0971187,52.926886,26.19799786,45.30452304,26.19799786,0
322.4307917,59.65276555,44.70741519,41.58661336,44.70741519,0
310.7796085,68.79871914,49.89272491,37.99303738,61.38439416,11.49166925
301.5777099,79.50026163,27.23335522,55.72802976,65.13350728,37.90015206
294.1090329,91.34754254,65.13350728,34.43733011,65.13350728,0
287.7673264,103.7641313,65.13350728,41.91808898,65.13350728,0
282.0560637,116.607326,65.13350728,52.5411309,65.13350728,0
276.4883247,129.7218131,65.13350728,64.76811582,65.13350728,0
270.3516193,142.9839786,65.13350728,77.83249271,65.13350728,0
261.8326594,156.2397575,65.13350728,90,65.13350728,0
241.4313244,168.9408176,-84.86649272,90,-84.86649272,0
143.027056,172.9952158,-84.86649272,90,-84.86649272,0
103.409678,161.4074264,-84.86649272,77.06184317,-84.86649272,0
92.49000518,148.2448809,-84.86649272,63.41150297,-84.86649272,0
85.75882833,134.9647559,-84.86649272,50.2250073,-84.86649272,0
80.07512119,121.7827917,-84.86649272,38.05758106,-84.86649272,0
74.47891014,108.823748,-84.86649272,28.31212214,-84.86649272,0
68.43654623,96.22597637,-84.86649272,24.16108711,-84.86649272,0
61.47207132,84.04159288,-61.0458611,34.53157102,-82.03376011,20.98789901
53.03104988,72.94610111,-67.55635943,34.26646177,-67.55635943,0
42.43366539,63.11589785,-51.56672166,39.80099876,-51.56672166,0
29.002738,55.33892953,-33.77052257,44.15599837,-33.77052257,0
12.60651328,50.59536652,-14.25531788,46.77571985,-14.25531788,0
354.5134637,49.7693013,6.171431965,47.23455053,6.171431965,0
337.2023407,53.04520621,26.19134114,45.44956415,26.19134114,0
322.5578645,59.74736958,44.72528698,41.73086598,44.72528698,0
310.9139216,68.87099303,49.47276859,38.24685534,61.41616824,11.94339965
301.7140522,79.55358497,27.23335522,55.81373353,65.13350728,37.90015206
294.2480145,91.38623367,65.13350728,34.55487694,65.13350728,0
287.9129897,103.7909048,65.13350728,41.99822246,65.13350728,0
282.2156367,116.6248751,65.13350728,52.58963373,65.13350728,0
276.6743523,129.7327847,65.13350728,64.79290012,65.13350728,0
270.5892201,142.9918481,65.13350728,77.83904819,65.13350728,0
262.1864203,156.2517463,65.13350728,90,65.13350728,0
242.1383155,168.9862369,-84.86649272,90,-84.86649272,0
142.6011258,173.1281191,-84.86649272,90,-84.86649272,0
103.0463638,161.4903745,-84.86649272,77.11499079,-84.86649272,0
92.25958143,148.3190173,-84.86649272,63.47948404,-84.86649272,0
85.58854063,135.0396218,-84.86649272,50.31076524,-84.86649272,0
79.93706282,121.8619945,-84.86649272,38.16593954,-84.86649272,0
74.36016186,108.909413,-84.86649272,28.44578824,-84.86649272,0
68.33059716,96.31981351,-84.86649272,24.29789673,-84.86649272,0
61.37623063,84.14315712,-60.32383686,35.07789494,-82.13755456,21.81371771
52.94624896,73.0605311,-67.66486902,34.37434871,-67.66486902,0
42.36581941,63.24230293,-51.67346495,39.91470907,-51.67346495,0
28.96454264,55.475313,-33.86673426,44.27779431,-33.86673426,0
12.61480179,50.73495723,-14.32928576,46.90597618,-14.32928576,0
354.5757606,49.90043085,6.129010007,47.37105614,6.129010007,0
337.3059154,53.15716082,26.18082642,45.5886328,26.18082642,0
322.6817199,59.83607766,44.73867161,41.86952488,44.73867161,0
311.0441918,68.9379437,49.12783994,38.47681986,61.44323538,12.31539544
301.8458837,79.60213621,27.23335522,55.8938039,65.13350728,37.90015206
294.3820994,91.42056334,65.13350728,34.66612967,65.13350728,0
288.0532772,103.8136701,65.13350728,42.07294978,65.13350728,0
282.3691072,116.6386734,65.13350728,52.63366544,65.13350728,0
276.8530771,129.7401465,65.13350728,64.81397738,65.13350728,0
270.8173738,142.9960615,65.13350728,77.84251833,65.13350728,0
262.5264638,156.2595987,65.13350728,90,65.13350728,0
242.826062,169.0254719,-84.86649272,90,-84.86649272,0
142.2000664,173.2562406,-84.86649272,90,-84.86649272,0
102.700426,161.5716063,-84.86649272,77.16869605,-84.86649272,0
92.04067612,148.3921758,-84.86649272,63.54732301,-84.86649272,0
85.42707368,135.1136154,-84.86649272,50.39544698,-84.86649272,0
79.8064411,121.9401786,-84.86649272,38.27182922,-84.86649272,0
74.24811562,108.9937571,-84.86649272,28.57488594,-84.86649272,0
68.23098865,96.4118924,-84.86649272,24.42833193,-84.86649272,0
61.28659151,84.24237428,-59.6417465,35.60390328,-82.2395709,22.5978244
52.86759352,73.17187608,-67.77180545,34.4757481,-67.77180545,0
42.30391734,63.36469163,-51.77915408,40.02183712,-51.77915408,0
28.93153115,55.60662904,-33.96283956,44.39294438,-33.96283956,0
12.62648818,50.86853515,-14.40448574,47.02963553,-14.40448574,0
354.6388083,50.02506051,6.08391831,47.50118052,6.08391831,0
337.4077821,53.2627243,26.16650217,45.72166827,26.16650217,0
322.8022987,59.91887812,44.74759532,42.0025261,44.74759532,0
311.1703558,68.99957399,48.85079161,38.68335139,61.46561249,12.61482089
301.9731365,79.64593337,27.23335522,55.96823179,65.13350728,37.90015206
294.5112148,91.45056329,65.13350728,34.77105856,65.13350728,0
288.1881093,103.8324731,65.13350728,42.14225394,65.13350728,0
282.5163842,116.648782,65.13350728,52.6732269,65.13350728,0
277.0243866,129.7439766,65.13350728,64.83136716,65.13350728,0
271.0359186,142.9967192,65.13350728,77.84294011,65.13350728,0
262.8524639,156.2634502,65.13350728,90,65.13350728,0
243.4929408,169.0587016,-84.86649272,90,-84.86649272,0
141.8259547,173.3795891,-84.86649272,90,-84.86649272,0
102.3722337,161.6511508,-84.86649272,77.22288153,-84.86649272,0
91.83342607,148.4643455,-84.86649272,63.61492808,-84.86649272,0
85.27450413,135.1867023,-84.86649272,50.47894738,-84.86649272,0
79.68330531,122.0172936,-84.86649272,38.3751383,-84.86649272,0
74.14280302,109.076718,-84.86649272,28.69932442,-84.86649272,0
68.1377371,96.50214121,-84.86649272,24.5523517,-84.86649272,0
61.20315388,84.3391687,-58.99613235,36.10999236,-82.33970502,23.34357267
52.795063,73.28005369,-67.87704903,34.57064974,-67.87704903,0
42.24791322,63.48298275,-51.88365893,40.12236648,-51.88365893,0
28.90363258,55.73280569,-34.05870732,44.50142179,-34.05870732,0
12.64149176,50.99604492,-14.48080282,47.14665848,-14.48080282,0
354.7025373,50.1431527,6.036239836,47.62487323,6.036239836,0
337.5078834,53.36187349,26.14841803,45.84861335,26.14841803,0
322.9195447,59.99576105,44.75208578,42.12980914,44.75208578,0
311.2923537,69.05588788,48.63642227,38.86682906,61.48331789,12.84689561
302.0957464,79.68499504,27.23335522,56.03700961,65.13350728,37.90015206
294.635292,91.47626537,65.13350728,34.86963621,65.13350728,0
288.3174111,103.8473597,65.13350728,42.20611963,65.13350728,0
282.6573825,116.655261,65.13350728,52.70831997,65.13350728,0
277.188176,129.7443517,65.13350728,64.84508932,65.13350728,0
271.244705,142.9939195,65.13350728,77.84035008,65.13350728,0
263.1641215,156.263434,65.13350728,90,65.13350728,0
244.1374209,169.0861088,-84.86649272,90,-84.86649272,0
141.4809118,173.4981733,-84.86649272,90,-84.86649272,0
102.0621461,161.7290357,-84.86649272,77.27747241,-84.86649272,0
91.63796308,148.5355152,-84.86649272,63.68221098,-84.86649272,0
85.13090495,135.2588491,-84.86649272,50.56116597,-84.86649272,0
79.56770166,122.0932908,-84.86649272,38.47576102,-84.86649272,0
74.04425301,109.1582353,-84.86649272,28.81901903,-84.86649272,0
68.05085666,96.59049079,-84.86649272,24.66991818,-84.86649272,0
61.12591595,84.43346824,-58.3841315,36.59652098,-82.43785633,24.05372483
52.72863589,73.38498539,-67.98048331,34.65904609,-67.98048331,0
42.19776139,63.59709928,-51.98685225,40.21628366,-51.98685225,0
28.880778,55.85377517,-34.15420824,44.60320291,-34.15420824,0
12.659735,51.11743488,-14.55812228,47.25700893,-14.55812228,0
354.766881,50.25467278,5.9860588,47.74208711,5.9860588,0
337.6061641,53.45458762,26.12662572,45.96941387,26.12662572,0
323.0334039,60.0667185,44.752173,42.25131638,44.752173,0
311.4101279,69.10689086,48.48095931,39.02759611,61.49637203,13.01541273
302.2136519,79.71934079,27.23335522,56.10013155,65.13350728,37.90015206
294.7542656,91.49770203,65.13350728,34.96183759,65.13350728,0
288.4411119,103.8583757,65.13350728,42.26453354,65.13350728,0
282.7920221,116.6581704,65.13350728,52.73894798,65.13350728,0
277.3443476,129.7413477,65.13350728,64.85516458,65.13350728,0
271.443595,142.9877594,65.13350728,77.83478506,65.13350728,0
263.461163,156.2596811,65.13350728,90,65.13350728,0
244.7580679,169.107879,-84.86649272,90,-84.86649272,0
141.1670869,173.6120003,-84.86649272,90,-84.86649272,0
101.7705125,161.8052862,-84.86649272,77.33239561,-84.86649272,0
91.45441391,148.6056726,-84.86649272,63.74908613,-84.86649272,0
84.99634543,135.3300217,-84.86649272,50.64200615,-84.86649272,0
79.45967332,122.1681219,-84.86649272,38.57359676,-84.86649272,0
73.95249185,109.2382502,-84.86649272,28.93389044,-84.86649272,0
67.97035913,96.67687377,-84.86649272,24.78099633,-84.86649272,0
61.05487396,84.52520334,-57.80334965,37.06381128,-82.53392686,24.73057721
52.66828943,73.48659563,-68.08199419,34.74093233,-68.08199419,0
42.15341603,63.70696762,-52.08860865,40.30357807,-52.08860865,0
28.8628997,55.96947323,-34.24921378,44.69826724,-34.24921378,0
12.68114253,51.23265658,-14.63632856,47.3606539,-14.63632856,0
354.8317747,50.35958884,5.933461796,47.85277791,5.933461796,0
337.7025704,53.54084832,26.1011802,46.08401832,26.1011802,0
323.1438234,60.1317447,44.74789034,42.36699258,44.74789034,0
311.5236221,69.15259034,48.38173149,39.16596516,61.50479843,13.12306694
302.3267935,79.74899167,27.23335522,56.15759391,65.13350728,37.90015206
294.8680727,91.51490694,65.13350728,35.04764004,65.13350728,0
288.5591441,103.8655676,65.13350728,42.31748474,65.13350728,0
282.9202275,116.6575702,65.13350728,52.76511632,65.13350728,0
277.4928101,129.73504,65.13350728,64.86161522,65.13350728,0
271.6324612,142.9783344,65.13350728,77.82628285,65.13350728,0
263.7433392,156.2523208,65.13350728,90,65.13350728,0
245.3535458,169.1242001,65.13350728,90,65.13350728,0
140.886638,173.7210744,-84.86649272,90,-84.86649272,0
101.4976715,161.8799237,-84.86649272,77.38757901,-84.86649272,0
91.28290011,148.674803,-84.86649272,63.81546984,-84.86649272,0
84.87089109,135.4001851,-84.86649272,50.72137434,-84.86649272,0
79.35926025,122.2417384,-84.86649272,38.66854923,-84.86649272,0
73.86754299,109.3167039,-84.86649272,29.04386395,-84.86649272,0
67.89625381,96.76122379,-84.86649272,24.88555373,-84.86649272,0
60.99002203,84.6143063,-57.25176871,37.51214948,-82.62782047,25.37605177
52.61399928,73.58481108,-68.18146904,34.81630645,-68.18146904,0
42.11483068,63.8125169,-52.18880374,40.38424209,-52.18880374,0
28.84993054,56.07983855,-34.3435953,44.78659729,-34.3435953,0
12.70564013,51.34166434,-14.71530426,47.4575634,-14.71530426,0
354.8971543,50.45787152,5.878538845,47.95690407,5.878538845,0
337.7970483,53.62063974,26.07214067,46.19237742,26.07214067,0
323.2507504,60.19083633,44.73927535,42.47678437,44.73927535,0
311.6327811,69.19299604,48.33696126,39.28222279,61.50862439,13.17166312
302.4351133,79.77397071,27.23335522,56.20939539,65.13350728,37.90015206
294.9766527,91.52791542,65.13350728,35.12702341,65.13350728,0
288.6714433,103.8689833,65.13350728,42.36496503,65.13350728,0
283.0419269,116.6535212,65.13350728,52.78683296,65.13350728,0
277.633478,129.7255043,65.13350728,64.86446567,65.13350728,0
271.8111861,142.96574,65.13350728,77.81488283,65.13350728,0
264.0104233,156.2414806,65.13350728,90,65.13350728,0
245.9226192,169.1352611,65.13350728,90,65.13350728,0
140.6417127,173.8253951,-84.86649272,90,-84.86649272,0
101.2439504,161.9529648,-84.86649272,77.44295077,-84.86649272,0
91.1235379,148.7428888,-84.86649272,63.8812796,-84.86649272,0
84.75460354,135.4693026,-84.86649272,50.79917932,-84.86649272,0
79.26649915,122.3140905,-84.86649272,38.76052579,-84.86649272,0
73.78942696,109.3935375,-84.86649272,29.14886882,-84.86649272,0
67.82854731,96.8434748,-84.86649272,24.98356031,-84.86649272,0
60.93135194,84.70071064,-56.72767698,37.94178698,-82.71944225,25.99176527
52.56573929,73.67956006,-68.2787961,34.88516933,-68.2787961,0
42.08195788,63.91367843,-52.28731347,40.45827108,-52.28731347,0
28.84180333,56.18481229,-34.43722332,44.86817865,-34.43722332,0
12.73315398,51.44441498,-14.79492943,47.54771032,-14.79492943,0
354.9629555,50.54949391,5.821384161,48.05442656,5.821384161,0
337.8895432,53.69394857,26.03957128,46.29444393,26.03957128,0
323.3541318,60.24399276,44.72637053,42.58064003,44.72637053,0
311.73755,69.22812026,48.34563891,39.37663324,61.50788164,13.16224274
302.5385544,79.7943032,27.23335522,56.25553731,65.13350728,37.90015206
295.0799469,91.5367649,65.13350728,35.19997005,65.13350728,0
288.7779473,103.8686724,65.13350728,42.4069692,65.13350728,0
283.1570526,116.6460855,65.13350728,52.80410876,65.13350728,0
277.7662715,129.7128167,65.13350728,64.86374286,65.13350728,0
271.9796616,142.9500711,65.13350728,77.80062642,65.13350728,0
264.2622105,156.227287,65.13350728,90,65.13350728,0
246.4641554,169.1412516,65.13350728,90,65.13350728,0
140.4344271,173.9249561,-84.86649272,90,-84.86649272,0
101.0096649,162.0244208,-84.86649272,77.49843886,-84.86649272,0
90.97643803,148.8099089,-84.86649272,63.94643369,-84.86649272,0
84.64754042,135.5373349,-84.86649272,50.87533179,-84.86649272,0
79.18142336,122.3851272,-84.86649272,38.849437,-84.86649272,0
73.71816129,109.468691,-84.86649272,29.2488379,-84.86649272,0
67.76724357,96.92356069,-84.86649272,25.07498823,-84.86649272,0
60.87885306,84.78435074,-56.22961487,38.35294226,-82.80869816,26.5790833
52.52348135,73.77077218,-68.37386418,34.94752474,-68.37386418,0
42.05474898,64.01038535,-52.38401383,40.52566337,-52.38401383,0
28.83845056,56.28433781,-34.52996722,44.94299985,-34.52996722,0
12.76361031,51.54086758,-14.87508124,47.63107039,-14.87508124,0
355.0291134,50.6344314,5.762096519,48.14530872,5.762096519,0
337.9799994,53.76076404,26.0035416,46.39017247,26.0035416,0
323.4539138,60.29121607,44.70922363,42.67850925,44.70922363,0
311.8378737,69.25797801,48.40745827,39.44944087,61.50260666,13.09514838
302.6370607,79.81001686,27.23335522,56.29602371,65.13350728,37.90015206
295.1778978,91.54149496,65.13350728,35.26646486,65.13350728,0
288.8785966,103.864686,65.13350728,42.44349509,65.13350728,0
283.26554,116.6353262,65.13350728,52.81695765,65.13350728,0
277.8911156,129.697054,65.13350728,64.85947643,65.13350728,0
272.1377882,142.9314222,65.13350728,77.78355719,65.13350728,0
264.4985168,156.2098645,65.13350728,90,65.13350728,0
246.9771249,169.1423608,65.13350728,90,65.13350728,0
140.266845,174.0197446,-84.86649272,90,-84.86649272,0
100.7951192,162.0942972,-84.86649272,77.55397095,-84.86649272,0
90.84170574,148.8758384,-84.86649272,64.01085101,-84.86649272,0
84.54975541,135.6042401,-84.86649272,50.94974424,-84.86649272,0
79.10406289,122.4547956,-84.86649272,38.93519642,-84.86649272,0
73.65376053,109.5421039,-84.86649272,29.34370737,-84.86649272,0
67.71234379,97.00141514,-84.86649272,25.15981175,-84.86649272,0
60.83251239,84.86516167,-55.75633171,38.74580332,-82.89549501,27.1391633
52.48719545,73.85837818,-68.46656258,35.00337927,-68.46656258,0
42.03315411,64.10257253,-52.47878089,40.58642017,-52.47878089,0
28.83980438,56.37836054,-34.62169536,45.01105236,-34.62169536,0
12.79693519,51.6309834,-14.95563399,47.70762208,-14.95563399,0
355.0955623,50.71266167,5.700779261,48.22951624,5.700779261,0
338.06836,53.82107789,25.96412655,46.47951943,25.96412655,0
323.5500417,60.33251102,44.68788776,42.77034302,44.68788776,0
311.9336972,69.28258697,48.52280399,39.50087152,61.49284063,12.97003665
302.7305767,79.8211418,27.23335522,56.3308613,65.13350728,37.90015206
295.2704497,91.54214737,65.13350728,35.32649515,65.13350728,0
288.973334,103.8570773,65.13350728,42.47454356,65.13350728,0
283.367328,116.6213079,65.13350728,52.82539659,65.13350728,0
278.0079405,129.6782935,65.13350728,64.8516987,65.13350728,0
272.2854754,142.9098876,65.13350728,77.76372086,65.13350728,0
264.7191784,156.1893361,65.13350728,90,65.13350728,0
247.4606032,169.1387762,65.13350728,90,65.13350728,0
140.1409567,174.1097398,-84.86649272,90,-84.86649272,0
100.6006051,162.1625933,-84.86649272,77.60947439,-84.86649272,0
90.71944078,148.9406485,-84.86649272,64.07445109,-84.86649272,0
84.46129821,135.6699738,-84.86649272,51.02233089,-84.86649272,0
79.03444446,122.5230412,-84.86649272,39.01772056,-84.86649272,0
73.59623634,109.6137145,-84.86649272,29.43341662,-84.86649272,0
67.6638466,97.07697158,-84.86649272,25.23800711,-84.86649272,0
60.79231464,84.94307923,-55.30675107,39.12053039,-82.97974049,27.67298942
52.45684982,73.94230991,-68.55678128,35.05274219,-68.55678128,0
42.01712238,64.19017649,-52.57149097,40.64054547,-52.57149097,0
28.84579664,56.46682785,-34.71227525,45.07233044,-34.71227525,0
12.83305467,51.71472572,-15.03645946,47.77734649,-15.03645946,0
355.1622359,50.7841645,5.637540041,48.30701707,5.637540041,0
338.1545668,53.8748842,25.92140634,46.56244298,25.92140634,0
323.6424597,60.36788495,44.66242119,42.85609369,44.66242119,0
312.0249651,69.30196735,48.69278721,39.53113321,61.47862943,12.78584222
302.8190478,79.82771036,27.23335522,56.36005933,65.13350728,37.90015206
295.3575482,91.53876589,65.13350728,35.38005057,65.13350728,0
289.0621042,103.8459008,65.13350728,42.50011837,65.13350728,0
283.4623585,116.6040958,65.13350728,52.82944545,65.13350728,0
278.1166814,129.6566128,65.13350728,64.8404445,65.13350728,0
272.4226409,142.8855608,65.13350728,77.74116517,65.13350728,0
264.9240513,156.1658224,65.13350728,90,65.13350728,0
247.9137698,169.1306824,65.13350728,90,65.13350728,0
140.0586566,174.1949125,-84.86649272,90,-84.86649272,0
100.4264029,162.2293022,-84.86649272,77.66487638,-84.86649272,0
90.60973751,149.0043065,-84.86649272,64.13715424,-84.86649272,0
84.38221471,135.7344891,-84.86649272,51.09300781,-84.86649272,0
78.9725916,122.5898078,-84.86649272,39.09692886,-84.86649272,0
73.54559758,109.6834603,-84.86649272,29.51790812,-84.86649272,0
67.62174814,97.15016336,-84.86649272,25.30955243,-84.86649272,0
60.75824244,85.01803993,-54.87994295,39.47725859,-83.0613434,28.18140044
52.43241107,74.0225004,-68.64441115,35.09562527,-68.64441115,0
42.00660202,64.2731354,-52.66202095,40.68804581,-52.66202095,0
28.85635916,56.54968908,-34.80157398,45.12683098,-34.80157398,0
12.87189494,51.79205983,-15.11742723,47.84022729,-15.11742723,0
355.2290672,50.84892169,5.572490501,48.37778136,5.572490501,0
338.2385604,53.92217928,25.87546612,46.63890295,25.87546612,0
323.7311113,60.39734759,44.63288718,42.93571486,44.63288718,0
312.1116221,69.31614173,48.91933474,39.54041643,61.46002334,12.54068859
302.9024198,79.82975697,27.23335522,56.38362942,65.13350728,37.90015206
295.4391402,91.53139611,65.13350728,35.42712294,65.13350728,0
289.1448545,103.8312123,65.13350728,42.52022604,65.13350728,0
283.550577,116.5837564,65.13350728,52.82912684,65.13350728,0
278.217278,129.6320896,65.13350728,64.82575107,65.13350728,0
272.5492104,142.8585343,65.13350728,77.7159397,65.13350728,0
265.1130101,156.1394413,65.13350728,90,65.13350728,0
248.3359076,169.1182604,65.13350728,90,65.13350728,0
140.0217192,174.2752243,-84.86649272,90,-84.86649272,0
100.2727805,162.2944108,-84.86649272,77.72010408,-84.86649272,0
90.51268493,149.0667758,-84.86649272,64.19888162,-84.86649272,0
84.312547,135.7977365,-84.86649272,51.16169299,-84.86649272,0
78.91852477,122.6550378,-84.86649272,39.17274369,-84.86649272,0
73.50185046,109.751278,-84.86649272,29.59712737,-84.86649272,0
67.58604225,97.22092371,-84.86649272,25.37442759,-84.86649272,0
60.73027645,85.08998109,-54.47510161,39.81610002,-83.14021373,28.66511212
52.4138444,74.09888383,-68.72934415,35.13204262,-68.72934415,0
42.00154059,64.35138908,-52.75024853,40.72893018,-52.75024853,0
28.87142382,56.62689545,-34.88945849,45.17455335,-34.88945849,0
12.91338236,51.86295286,-15.19840504,47.89625057,-15.19840504,0
355.2959888,50.90691694,5.50574598,48.44178138,5.50574598,0
338.3202805,53.96296158,25.82639579,46.70886087,25.82639579,0
323.8159394,60.42091093,44.5993538,43.00916139,44.5993538,0
312.1936129,69.32513493,49.20534521,39.52889452,61.43707697,12.23173176
302.9806394,79.82731799,27.23335522,56.40158549,65.13350728,37.90015206
295.5151743,91.52008529,65.13350728,35.46770615,65.13350728,0
289.221534,103.813069,65.13350728,42.53487571,65.13350728,0
283.6319318,116.5603563,65.13350728,52.82446606,65.13350728,0
278.309675,129.6048012,65.13350728,64.80765795,65.13350728,0
272.6651176,142.8288996,65.13350728,77.68809579,65.13350728,0
265.2859478,156.1103079,65.13350728,90,65.13350728,0
248.7264006,169.101686,65.13350728,90,65.13350728,0
140.0317723,174.3506268,-84.86649272,90,-84.86649272,0
100.1399936,162.3578993,-84.86649272,77.77508462,-84.86649272,0
90.42836666,149.128016,-84.86649272,64.25955527,-84.86649272,0
84.25233344,135.8596639,-84.86649272,51.22830631,-84.86649272,0
78.87226138,122.7186718,-84.86649272,39.2450903,-84.86649272,0
73.46499856,109.8171037,-84.86649272,29.67102274,-84.86649272,0
67.55672048,97.28918577,-84.86649272,25.43261413,-84.86649272,0
60.70839545,85.15884071,-54.091528,40.13714539,-83.21626276,29.12473476
52.40111361,74.17139552,-68.81147341,35.16201058,-68.81147341,0
42.00188497,64.42487891,-52.83605233,40.76320991,-52.83605233,0
28.89092255,56.69839994,-34.97579572,45.21549938,-34.97579572,0
12.95744348,51.92737378,-15.27925892,47.94540481,-15.27925892,0
355.3629326,50.95813582,5.437425409,48.49899149,5.437425409,0
338.3996656,53.99723158,25.77429,46.77227988,25.77429,0
323.8968856,60.43858928,44.56189396,43.07638938,44.56189396,0
312.2708817,69.32897406,49.55494029,39.4967245,61.4098493,11.85490901
303.0536538,79.82043174,27.23335522,56.41394372,65.13350728,37.90015206
295.5856002,91.50488242,65.13350728,35.50179616,65.13350728,0
289.2920942,103.7915293,65.13350728,42.54407924,65.13350728,0
283.7063743,116.5339632,65.13350728,52.81549112,65.13350728,0
278.3938213,129.5748252,65.13350728,64.78620705,65.13350728,0
272.7703038,142.7967468,65.13350728,77.65768663,65.13350728,0
265.4427746,156.0785345,65.13350728,90,65.13350728,0
249.0847308,169.0811298,65.13350728,90,65.13350728,0
140.0902681,174.4210611,-84.86649272,90,-84.86649272,0
100.0282849,162.4197412,-84.86649272,77.82974503,-84.86649272,0
90.35686066,149.1879826,-84.86649272,64.31909799,-84.86649272,0
84.20160843,135.9202168,-84.86649272,51.29276939,-84.86649272,0
78.83381564,122.780649,-84.86649272,39.31389661,-84.86649272,0
73.43504273,109.8808723,-84.86649272,29.73954532,-84.86649272,0
67.53377198,97.35488242,-84.86649272,25.48409528,-84.86649272,0
60.6925762,85.22455736,-53.72861639,40.44046473,-83.28940283,29.56078644
52.39418104,74.23997171,-68.89069312,35.18554782,-68.89069312,0
42.00758125,64.4935477,-52.91931179,40.79089871,-52.91931179,0
28.91478711,56.76415723,-35.06045253,45.24967338,-35.06045253,0
13.00400463,51.98529329,-15.35985309,47.98768092,-15.35985309,0
355.4298294,51.00256576,5.367651524,48.54938817,5.367651524,0
